ing_form_id	ing_name_eng	ing_name_kr	form	note	ing_id	code	desc_id_id
1832	Calcium Chloride/Histidine/Magnesium Chloride/Manitol/Potassium Chloride/Sodium Chloride/Tryptophan	염화칼슘/히스티딘/염화마그네슘/만니톨/염화칼륨/염화나트륨/트립토판	주사제/관류액 등		1592	BIS	
1833	Calcium Chloride/Hydroxyethyl Starch/Magnesium Chloride/Malic Acid/Potassium Chloride/Sodium Acetate/Sodium Chloride	염화칼슘/히드록시에틸전분/염화마그네슘/말산/염화칼륨/아세트산나트륨/염화나트륨	주사제/주사제		1593	BIJ	
1834	Calcium Chloride/Icodextrin/Magnesium Chloride/Sodium Chloride/Sodium Lactate	염화칼슘/아이코덱스트린/염화마그네슘/염화나트륨/락트산나트륨	주사제/관류액 등		1594	BIS	
1835	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	염화칼슘/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨	주사제/주사제		1595	BIJ	
1836	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	염화칼슘/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨	주사제/관류액 등		1595	BIS	
1837	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride/Sodium Citrate	염화칼슘/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨/시트르산나트륨	외용제/관류액 등		1596	CIS	
1838	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Chloride	염화칼슘/염화마그네슘/염화칼륨/염화나트륨	주사제/관류액 등		1597	BIS	
1839	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Chloride	염화칼슘/염화마그네슘/염화칼륨/염화나트륨	외용제/크림제, 겔제, 젤리		1597	CCM	
1840	Calcium Chloride/Magnesium Chloride/Potassium Chloride/Sodium Chloride	염화칼슘/염화마그네슘/염화칼륨/염화나트륨	외용제/액제		1597	CLQ	
1841	Calcium Chloride/Magnesium Chloride/Sodium Bicarbonate/Sodium Chloride/Sodium Lactate	염화칼슘/염화마그네슘/탄산수소나트륨/염화나트륨/락트산나트륨	주사제/관류액 등		1598	BIS	
1842	Calcium Chloride/Maltose/Potassium Chloride/Sodium Chloride/Sodium Lactate	염화칼슘/말토오스/염화칼륨/염화나트륨/락트산나트륨	주사제/주사제		1599	BIJ	
1843	Calcium Chloride/Potassium Chloride/Sodium Chloride	염화칼슘/염화칼륨/염화나트륨	주사제/주사제		1600	BIJ	
1844	Calcium Chloride/Potassium Chloride/Sodium Chloride/Sodium Lactate	염화칼슘/염화칼륨/염화나트륨/락트산나트륨	주사제/주사제		1601	BIJ	
1845	Calcium Folinate	폴리네이트칼슘	내복제/정제, 저작정		1602	ATB	
1846	Calcium Folinate	폴리네이트칼슘	주사제/주사제		1602	BIJ	
1847	Calcium Folinate/Co-Enzymeb12/L-Arginine/L-Glutamine/L-Phosphoserine/L-Phosphothreonine	폴리네이트칼슘/Co-Enzymeb12/L-아르기닌/L-글루타민/L-포스포세린/L-Phospho트레오닌	내복제/액제		1603	ALQ	
1848	Calcium Folinate/Cobamamide/L-Arginine-L-Glutamate	폴리네이트칼슘/코바마미드/L-아르기닌-L-Glutamate	내복제/액제		1604	ALQ	
1849	Calcium Folinate/Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Riboflavin/Thiamine	폴리네이트칼슘/시아노코발라민/덱스판테놀/니코틴산아미드/피리독신/리보플라빈/티아민	내복제/액제		1605	ALQ	
1850	Calcium Folinate/Cyanocobalamin/Nicotinamide/Riboflavin/Thiamine	폴리네이트칼슘/시아노코발라민/니코틴산아미드/리보플라빈/티아민	내복제/액제		1606	ALQ	
1851	Calcium Folinate/Sodium Ferric Gluconate	폴리네이트칼슘/Sodium Ferric Gluconate	내복제/액제		1607	ALQ	
1852	Calcium Folinate/Sodium Ferric Gluconate Complex	폴리네이트칼슘/글루콘산제이철나트륨복염	내복제/액제		1608	ALQ	
1853	Calcium Gluconate	글루콘산칼슘	주사제/주사제		1609	BIJ	
1854	Calcium Gluconate/Calcium Hydrogen Phosphate Dihydrate/Ergocalciferol	글루콘산칼슘/칼슘 Hydrogen Phosphate Dihydrate/에르고칼시페롤	내복제/연질캡슐제		1610	ACS	
1855	Calcium Gluconate/Calcium Hydrogen Phosphate/Ergocalciferol	글루콘산칼슘/칼슘 Hydrogen Phosphate/에르고칼시페롤	내복제/연질캡슐제		1611	ACS	
1856	Calcium Gluconate/Cholecalciferol/Dibasic Calcium Phosphate	글루콘산칼슘/콜레칼시페롤/인산수소칼슘	내복제/연질캡슐제		1612	ACS	
1857	Calcium Gluconate/Cholecalciferol/Dibasic Calcium Phosphate/Magnesium Oxide	글루콘산칼슘/콜레칼시페롤/인산수소칼슘/산화마그네슘	내복제/연질캡슐제		1613	ACS	
1858	Calcium Gluconate/Cholecalciferol/Nicotinic Acid	글루콘산칼슘/콜레칼시페롤/니코틴산	내복제/정제, 저작정		1614	ATB	
1859	Calcium Lactate/Calcium Phosphate/Cyanocobalamin/Ergocalciferol/L-Lysine/Pyridoxine/Taurine/Thiamine	락트산칼슘/인산칼슘/시아노코발라민/에르고칼시페롤/L-리신/피리독신/타우린/티아민	내복제/정제, 저작정		1615	ATB	
1860	Calcium Lactate/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Lysine/Pyridoxine/Taurine/Thiamine	락트산칼슘/시아노코발라민/인산수소칼슘/에르고칼시페롤/리신/피리독신/타우린/티아민	내복제/정제, 저작정		1616	ATB	
1861	Calcium Phosphate/Cholecalciferol	인산칼슘/콜레칼시페롤	내복제/현탁제, 현탁액용정제, 현탁액용산제		1617	ASS	
1862	Calcium Phosphate/Cholecalciferol/Phytonadione/Pyridoxine/Riboflavin/Thiamine/Tocopherol	인산칼슘/콜레칼시페롤/피토나디온/피리독신/리보플라빈/티아민/토코페롤	내복제/정제, 저작정		1618	ATB	
1863	Calcium Polycarbophil	폴리카르보필칼슘	내복제/정제, 저작정		1619	ATB	114
1864	Calcium Polystyrene Sulfonate	폴리스티렌설폰산칼슘	내복제/크림제, 겔제, 젤리		1620	ACM	
1865	Calcium Polystyrene Sulfonate	폴리스티렌설폰산칼슘	내복제/과립제, 세립		1620	AGN	
1866	Calcium Polystyrene Sulfonate	폴리스티렌설폰산칼슘	내복제/산제		1620	APD	
1867	Calcium Polystyrene Sulfonate	폴리스티렌설폰산칼슘	내복제/현탁제, 현탁액용정제, 현탁액용산제		1620	ASS	
1868	Calcium Polystyrene Sulfonate	폴리스티렌설폰산칼슘	외용제/현탁제, 현탁액용정제, 현탁액용산제		1620	CSS	
1869	Calcium Sennoside/Glycyrrhiza	센노시드칼슘/감초	내복제/정제, 저작정		1621	ATB	
1870	Calcium/Calcium Ascorbate/Ergocalciferol/Retinol	칼슘/아스코르브산칼슘/에르고칼시페롤/레티놀	내복제/정제, 저작정		1622	ATB	
1871	Calcium/Calcium Gluconate/Calcium Lactate/Ergocalciferol	칼슘/글루콘산칼슘/락트산칼슘/에르고칼시페롤	내복제/정제, 저작정		1623	ATB	
1872	Calcium/Calcium Lactate/Dibasic Calcium Phosphate/Pyridoxine/Thiamine	칼슘/락트산칼슘/인산수소칼슘/피리독신/티아민	내복제/정제, 저작정		1624	ATB	
1873	Calcium/Cholecalciferol	칼슘/콜레칼시페롤	내복제/연질캡슐제		1625	ACS	115
1874	Calcium/Cholecalciferol	칼슘/콜레칼시페롤	내복제/정제, 저작정		1625	ATB	115
1875	Calcium/Cholecalciferol/Cupric Sulfate/Magnesium Oxide/Manganese Sulfate/Zinc Oxide	칼슘/콜레칼시페롤/황산제이구리/산화마그네슘/황산망간/산화아연	내복제/정제, 저작정		1626	ATB	
1876	Calcium/Cholecalciferol/Cyanocobalamin/Folic Acid	칼슘/콜레칼시페롤/시아노코발라민/폴산	내복제/정제, 저작정		1627	ATB	
1877	Calcium/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Oxide	칼슘/콜레칼시페롤/시아노코발라민/폴산/산화마그네슘	내복제/정제, 저작정		1628	ATB	
1878	Calcium/Cholecalciferol/Magnesium Lactate/Selenium Yeast/Zinc Sulfate	칼슘/콜레칼시페롤/락트산마그네슘/셀레늄함유효모/황산아연	내복제/정제, 저작정		1629	ATB	
1879	Calcium/Cholecalciferol/Magnesium Oxide	칼슘/콜레칼시페롤/산화마그네슘	내복제/연질캡슐제		1630	ACS	
1880	Calcium/Cholecalciferol/Magnesium Oxide	칼슘/콜레칼시페롤/산화마그네슘	내복제/정제, 저작정		1630	ATB	
1881	Calcium/Cholecalciferol/Magnesium Oxide/Selenium Yeast/Zinc Oxide	칼슘/콜레칼시페롤/산화마그네슘/셀레늄함유효모/산화아연	내복제/정제, 저작정		1631	ATB	
1882	Calcium/Chromium Yeast/Ergocalciferol/Magnesium Oxide/Riboflavin/Selenium Yeast/Thiamine/Tocopherol	칼슘/크롬함유효모/에르고칼시페롤/산화마그네슘/리보플라빈/셀레늄함유효모/티아민/토코페롤	내복제/정제, 저작정		1632	ATB	
1883	Calcium/Cinnamon Bark/Clove/Fennel/Ginger/Ginseng/Glycyrrhiza/Hydrotalcite/L-Menthol/Magnesium Aluminosilicate/Phellodendron Bark/Scopolia	칼슘/계피/정향/회향/건강/인삼/감초/히드로탈시트/L-멘톨/규산알루민산마그네슘/황백/스코폴리아	내복제/정제, 저작정		1633	ATB	
1884	Calcium/Cupric Oxide/Magnesium Oxide/Manganese Sulfate/Vitamin D3/Zinc Oxide	칼슘/산화제이구리/산화마그네슘/황산망간/비타민 D3/산화아연	내복제/정제, 저작정		1634	ATB	
1885	Calcium/Diastase·Protease·Cellulase2000Iv/Glycyrrhiza/Lipase Ii/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate/Trimebutine	칼슘/디아스타제·Protease·셀룰라제2000Iv/감초/리파제 Ii/메타규산알루민산마그네슘/스코폴리아/탄산수소나트륨/트리메부틴	내복제/정제, 저작정		1635	ATB	
1886	Calcium/Echinacea/Fucus Vesiculosus/Lachesis/Silicea/Thiamine/Yeast	칼슘/에키나시야근/Fucus Vesiculosus/Lachesis/Silicea/티아민/효모	내복제/정제, 저작정		1636	ATB	
1887	Calcium/Ergocalciferol	칼슘/에르고칼시페롤	내복제/정제, 저작정		1637	ATB	
1888	Calcium/Famotidine/Magnesium Hydroxide	칼슘/파모티딘/수산화마그네슘	내복제/정제, 저작정		1638	ATB	
1889	Calcium/L-Menthol/Magnesium Hydroxide	칼슘/L-멘톨/수산화마그네슘	내복제/정제, 저작정		1639	ATB	
1890	Calcium/Magnesium Carbonate/Magnesium Hydroxide/Simethicone	칼슘/탄산마그네슘/수산화마그네슘/시메티콘	내복제/정제, 저작정		1640	ATB	
1891	Calcium/Magnesium Hydroxide	칼슘/수산화마그네슘	내복제/정제, 저작정		1641	ATB	
1892	Calcium/Magnesium Oxide	칼슘/산화마그네슘	내복제/정제, 저작정		1642	ATB	
1893	Calcium/Sodium Alginate/Sodium Bicarbonate	칼슘/알긴산나트륨/탄산수소나트륨	내복제/과립제, 세립		1643	AGN	
1894	Calcium/Sodium Alginate/Sodium Bicarbonate	칼슘/알긴산나트륨/탄산수소나트륨	내복제/액제		1643	ALQ	
1895	Calcium/Sodium Alginate/Sodium Bicarbonate	칼슘/알긴산나트륨/탄산수소나트륨	내복제/현탁제, 현탁액용정제, 현탁액용산제		1643	ASS	
1896	Calcium/Sodium Alginate/Sodium Bicarbonate	칼슘/알긴산나트륨/탄산수소나트륨	내복제/정제, 저작정		1643	ATB	
1897	Camostat	카모스타트	내복제/정제, 저작정		1644	ATB	
1898	Camphor/Capsicum/Gardenia Fruit/Glycol Salicylate/Glycyrrhizinic Acid/Phellodendron Bark/Tocopherol/Zanthoxylum Fruit	캄파/고추/치자/살리실산글리콜/글리시리진산/황백/토코페롤/산초	외용제/카타플라스마제		1645	CPO	
1899	Camphor/Crotamiton/Dibucaine/Diphenhydramine/Glycyrrhetic Acid/Menthol	캄파/크로타미톤/디부카인/디펜히드라민/글리시레틴산/멘톨	외용제/크림제, 겔제, 젤리		1646	CCM	
1900	Camphor/Crotamiton/Dibucaine/Diphenhydramine/Glycyrrhetic Acid/Menthol	캄파/크로타미톤/디부카인/디펜히드라민/글리시레틴산/멘톨	외용제/액제		1646	CLQ	
1901	Camphor/Diphenhydramine/Glycol Salicylate/L-Menthol/Methyl Salicylate/Thymol	캄파/디펜히드라민/살리실산글리콜/L-멘톨/살리실산메틸/티몰	외용제/에어로솔제		1647	CAE	
1902	Camphor/Diphenhydramine/Glycol Salicylate/Menthol/Methyl Salicylate/Β-Butoxyethyl Nicotinate	캄파/디펜히드라민/살리실산글리콜/멘톨/살리실산메틸/Β-Butoxyethyl Nicotinate	외용제/리니멘트제		1648	CLN	
1903	Camphor/Diphenhydramine/L-Menthol/Methyl Salicylate/Thymol	캄파/디펜히드라민/L-멘톨/살리실산메틸/티몰	외용제/경고제, 첩부제		1649	CPL	
1904	Camphor/Diphenhydramine/Menthol/Methyl Salicylate/Thymol	캄파/디펜히드라민/멘톨/살리실산메틸/티몰	외용제/카타플라스마제		1650	CPO	
1905	Camphor/Diphenhydramine/Menthol/Methyl Salicylate/Thymol/Vanillyl Nonylamide	캄파/디펜히드라민/멘톨/살리실산메틸/티몰/노닐산바닐아미드	외용제/카타플라스마제		1651	CPO	
1906	Camphor/Diphenhydramine/Mentholg/Methyl Salicylate	캄파/디펜히드라민/멘톨/살리실산메틸	외용제/크림제, 겔제, 젤리		1652	CCM	
1907	Camphor/Gardenia Fruit/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Phellodendron Bark/Tocopherol/Zanthoxylum Fruit	캄파/치자/살리실산글리콜/글리시리진산/L-멘톨/황백/토코페롤/산초	외용제/카타플라스마제		1653	CPO	
1908	Camphor/Gardenia Fruit/Glycyrrhizinic Acid/L-Menthol/Methyl Salicylate/Phellodendron Bark/Zanthoxylum Fruit	캄파/치자/글리시리진산/L-멘톨/살리실산메틸/황백/산초	외용제/카타플라스마제		1654	CPO	
1909	Camphor/Menthae Oil/Menthol/Methylsalicylate/Thymol	캄파/박하유/멘톨/살리실산메틸/티몰	외용제/카타플라스마제		1655	CPO	
1910	Camphor/Menthol/Methyl Salicylate	캄파/멘톨/살리실산메틸	외용제/로션제		1656	CLT	
1911	Camphor/Menthol/Methylsalicylate/Thymol	캄파/멘톨/살리실산메틸/티몰	외용제/카타플라스마제		1657	CPO	
1912	Canagliflozin	카나글리플로진	내복제/정제, 저작정		1658	ATB	116
1913	Canakinumab	카나키누맙	주사제/주사제		1659	BIJ	
1914	Candesartan	칸데사르탄	내복제/정제, 저작정		1660	ATB	117
1915	Candesartan/Hydrochlorothiazide	칸데사르탄/히드로클로로티아지드	내복제/정제, 저작정		1661	ATB	
1916	Candesartan/Rosuvastatin	칸데사르탄/로수바스타틴	내복제/정제, 저작정		1662	ATB	
1917	Capecitabine	카페시타빈	내복제/정제, 저작정		1663	ATB	
1918	Capsaicin	캡사이신	외용제/크림제, 겔제, 젤리		1664	CCM	
1919	Capsicum/Gardenia Fruit	고추/치자	외용제/경고제, 첩부제		1665	CPL	
1920	Capsicum/Glycine/L-Menthol/Sodium Bicarbonate	고추/글리신/L-멘톨/탄산수소나트륨	내복제/액제		1666	ALQ	
1921	Capsicum/Indometacin/Tocopherol	고추/인도메타신/토코페롤	외용제/카타플라스마제		1667	CPO	
1922	Capsicum/L-Menthol	고추/L-멘톨	외용제/카타플라스마제		1668	CPO	
1923	Capsicum/Methyl Salicylate	고추/살리실산메틸	외용제/카타플라스마제		1669	CPO	
1924	Captopril	캅토프릴	내복제/정제, 저작정		1670	ATB	118
1925	Captopril/Hydrochlorothiazide	캅토프릴/히드로클로로티아지드	내복제/정제, 저작정		1671	ATB	
1926	Caragenate/Lidocaine/Titanium Dioxide/Zinc Oxide	Caragenate/리도카인/Titanium Dioxide/산화아연	외용제/크림제, 겔제, 젤리		1672	CCM	
1927	Caraway Oil/Peppermint Oil	Caraway Oil/Peppermint Oil	내복제/연질캡슐제		1673	ACS	
1928	Carbachol	카르바콜	주사제/주사제		1674	BIJ	119
1929	Carbamazepine	카르바마제핀	내복제/시럽제, 건조시럽		1675	ASY	120
1930	Carbamazepine	카르바마제핀	내복제/정제, 저작정		1675	ATB	120
1931	Carbamazepine	카르바마제핀	내복제/서방형정제		1675	ATR	120
1932	Carbamide	카르바미드	외용제/크림제, 겔제, 젤리		1676	CCM	
1933	Carbamide Peroxide/Sodium Fluoride	과산화카르바미드/플루오르화나트륨	외용제/크림제, 겔제, 젤리		1677	CCM	
1934	Carbamide Peroxide/Sodium Fluoride	과산화카르바미드/플루오르화나트륨	외용제/겔제		1677	CGL	
1935	Carbetocin	카르베토신	주사제/주사제		1678	BIJ	
1936	Carbidopa	카르비도파		ONLY_DESC	1679		121
1937	Carbidopa/Entacapone/Levodopa	카르비도파/엔타카폰/레보도파	내복제/정제, 저작정		1680	ATB	
1938	Carbidopa/Levodopa	카르비도파/레보도파	내복제/크림제, 겔제, 젤리		1681	ACM	
1939	Carbidopa/Levodopa	카르비도파/레보도파	내복제/정제, 저작정		1681	ATB	
1940	Carbidopa/Levodopa	카르비도파/레보도파	내복제/서방형정제		1681	ATR	
1941	Carbimazole	카르비마졸	내복제/정제, 저작정		1682	ATB	
1942	Carbinoxamine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate	카르비녹사민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산	내복제/연질캡슐제		1683	ACS	
1943	Carbinoxamine/Dextromethorphan/Glycyrrhizae/Guaiacolsulfonate/Methylephedrine/Noscapine/Platycodon	카르비녹사민/덱스트로메토르판/감초/구아야콜설폰산/메틸에페드린/노스카핀/길경	내복제/경질캡슐제		1684	ACH	
1944	Carbinoxamine/Dextromethorphan/Guaiacolsulfonate/Methylephedrine	카르비녹사민/덱스트로메토르판/구아야콜설폰산/메틸에페드린	내복제/경질캡슐제		1685	ACH	
1945	Carbinoxamine/Dextromethorphan/Guaiacolsulfonate/Methylephedrine/Noscapine	카르비녹사민/덱스트로메토르판/구아야콜설폰산/메틸에페드린/노스카핀	내복제/경질캡슐제		1686	ACH	
1946	Carbocisteine	카르보시스테인	내복제/경질캡슐제		1687	ACH	122
1947	Carbocisteine	카르보시스테인	내복제/시럽제, 건조시럽		1687	ASY	122
1948	Carbomer	카보머	외용제/안연고제, 점안겔제		1688	COO	
1949	Carbonyl Iron	카르보닐철	내복제/정제, 저작정		1689	ATB	
1950	Carboplatin	카르보플라틴	주사제/주사제		1690	BIJ	
1951	Carboxymethyl Cellulose	카르복시메틸셀룰로오스	외용제/점안제(점안액)		1691	COS	
1952	Carboxymethylcellulose/Gelatine/Paraffin/Pectin/Polyethylene Glycol 20000/Triamcinolone	카르복시메틸셀룰로오스/젤라틴/파라핀/펙틴/폴리에틸렌글리콜 20000/트리암시놀론	외용제/페이스트제		1692	CPA	
1953	Carboxymethylcellulose/Glycerin	카르복시메틸셀룰로오스/글리세린	외용제/점안제(점안액)		1693	COS	
1954	Carboxymethylcellulose/Pantothenate	카르복시메틸셀룰로오스/판토텐산	내복제/정제, 저작정		1694	ATB	
1955	CarboxymethylCysteine-S/Sobrerol	카르복시메칠시스테인-S/소브레롤	내복제/경질캡슐제		1695	ACH	
1956	CarboxymethylCysteine-S/Sobrerol	카르복시메칠시스테인-S/소브레롤	내복제/시럽제, 건조시럽		1695	ASY	
1957	Carduus Marianus/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine	카르두스마리아누스/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민	내복제/경질캡슐제		1696	ACH	
