ing_form_id	ing_name_eng	ing_name_kr	form	desc_id	note	ing_id_id
2073	Cetylpyridinium	세틸피리디늄	외용제/분무제 및 흡입제			1779
2074	Cetylpyridinium/Chlorpheniramine/Dibucaine/Naphazoline	세틸피리디늄/클로르페니라민/디부카인/나파졸린	외용제/에어로솔제			1780
2075	Cetylpyridinium/Chlorpheniramine/Dipotassium Glycyrrhizinate	세틸피리디늄/클로르페니라민/글리시리진산디칼륨	내복제/정제, 저작정			1781
2076	Cetylpyridinium/Chlorpheniramine/Dipotassium Glycyrrhizinate/Terpin Hydrate	세틸피리디늄/클로르페니라민/글리시리진산디칼륨/Terpin Hydrate	내복제/정제, 저작정			1782
2077	Cetylpyridinium/Chlorpheniramine/Glycyrrhizic Acid/Lysozyme	세틸피리디늄/클로르페니라민/글리시리진산/리소짐	내복제/정제, 저작정			1783
2078	Cetylpyridinium/Dextromethorphan/Guaiacolsulfonate	세틸피리디늄/덱스트로메토르판/구아야콜설폰산	내복제/정제, 저작정			1784
2079	Cetylpyridinium/Dl-Methylephedrine/Guaiacolsulfonate/Noscapine	세틸피리디늄/DL-메틸에페드린/구아야콜설폰산/노스카핀	내복제/트로키제			1785
2080	Cetylpyridinium/Enoxolone/Tocopherol	세틸피리디늄/에녹솔론/토코페롤	외용제/페이스트제			1786
2081	Cetylpyridinium/Platycodon	세틸피리디늄/길경	내복제/정제, 저작정			1787
2082	Cetylpyridinium/Sodium Fluoride	세틸피리디늄/플루오르화나트륨	내복제/기타제형			1788
2083	Chamomilla/Lidocaine/Thymol	카모밀라/리도카인/티몰	외용제/크림제, 겔제, 젤리			1789
2084	Chamomilla/Myrrh	카모밀라/몰약	외용제/연고제			1790
2085	Chamomilla/Myrrh/Rhatany	카모밀라/몰약/라타니근	외용제/액제			1791
2086	Chamomilla/Myrrh/Rhatany	카모밀라/몰약/라타니근	외용제/페이스트제			1791
2087	Chimaphila Umbellata/Equiseti Spira. Sicc. Pulv/Mangan(Ⅱ) Chloride/Populus Tremula/Pulsatilla/Taurocholate/Wheat Germ Oil	Chimaphila Umbellata/Equiseti Spira. Sicc. Pulv/Mangan(Ⅱ) Chloride/Populus Tremula/Pulsatilla/Taurocholate/맥아유	내복제/정제, 저작정			1792
2088	Chloral Hydrate	포수클로랄	내복제/시럽제, 건조시럽			1793
2089	Chloramphenicol	클로람페니콜	외용제/점안제(점안액)			1794
2090	Chloramphenicol/Dexamethasone Disodium Phosphate/Tetrahydrozoline	클로람페니콜/덱사메타손 인산디나트륨/테트라히드로졸린	외용제/점안제(점안액)			1795
2091	Chlordiazepoxide	클로르디아제폭시드	내복제/정제, 저작정	142		1796
2092	Chlordiazepoxide/Clidinium	클로르디아제폭시드/클리디늄	내복제/정제, 저작정			1797
2093	Chlorhexidine	클로르헥시딘	외용제/크림제, 겔제, 젤리	143		1798
2094	Chlorhexidine	클로르헥시딘	외용제/스폰지 및 드레싱	143		1798
2095	Chlorhexidine	클로르헥시딘	외용제/액제	143		1798
2096	Chlorhexidine/Dexpanthenol	클로르헥시딘/덱스판테놀	외용제/크림제, 겔제, 젤리			1799
2097	Chlorhexidine/Ethanol	클로르헥시딘/에탄올	외용제/스폰지 및 드레싱			1800
2098	Chlorhexidine/Ethanol	클로르헥시딘/에탄올	외용제/액제			1800
2099	Chlorhexidine/Ethanol	클로르헥시딘/에탄올	외용제/로션제			1800
2100	Chlorhexidine/Glycyrrhetic Acid/Hinokitiol/Tocopherol	클로르헥시딘/글리시레틴산/히노키티올/토코페롤	외용제/연고제			1801
2101	Chlorhexidine/Isopropanol	클로르헥시딘/이소프로판올	외용제/스폰지 및 드레싱			1802
2102	Chlorhexidine/Isopropanol	클로르헥시딘/이소프로판올	외용제/액제			1802
2103	Chlorhexidine/Isopropyl Alcohol	클로르헥시딘/이소프로필알코올	외용제/액제			1803
2104	Chlorhexidine/Lidocaine	클로르헥시딘/리도카인	외용제/크림제, 겔제, 젤리			1804
2105	Chlorhexidine/Oxybuprocaine	클로르헥시딘/옥시부프로카인	외용제/분무제 및 흡입제			1805
2106	Chlormadinone	클로르마디논	내복제/서방형정제			1806
2107	Chlorophyllin	클로로필린	내복제/정제, 저작정			1807
2108	Chloroquine	Chloroquine		144	ONLY_DESC	1808
2109	Chlorphenesin	클로르페네신	내복제/정제, 저작정	145		1809
2110	Chlorpheniramine	클로르페니라민	내복제/정제, 저작정	146		1810
2111	Chlorpheniramine	클로르페니라민	주사제/주사제	146		1810
2112	Chlorpheniramine/Chondroitin Sulfate/Cyanocobalamin/Dipotassium Glycyrrhizinate/Pyridoxine/Taurine	클로르페니라민/콘드로이틴설페이트/시아노코발라민/글리시리진산디칼륨/피리독신/타우린	외용제/점안제(점안액)			1811
2113	Chlorpheniramine/Chondroitin Sulfate/Cyanocobalamin/Neostigmine/Taurine	클로르페니라민/콘드로이틴설페이트/시아노코발라민/네오스티그민/타우린	외용제/점안제(점안액)			1812
2114	Chlorpheniramine/Chondroitin Sulfate/Dexpanthenol/Dipotassium Glycyrrhizinate/L-Aspartate/Neostigmine/Pyridoxine/Tetrahydrozoline	클로르페니라민/콘드로이틴설페이트/덱스판테놀/글리시리진산디칼륨/L-아스파르트산/네오스티그민/피리독신/테트라히드로졸린	외용제/점안제(점안액)			1813
2115	Chlorpheniramine/Chondroitin Sulfate/Naphazoline	클로르페니라민/콘드로이틴설페이트/나파졸린	외용제/점안제(점안액)			1814
2116	Chlorpheniramine/Cyanocobalamin/Naphazoline	클로르페니라민/시아노코발라민/나파졸린	외용제/점안제(점안액)			1815
2117	Chlorpheniramine/Cyanocobalamin/Pyridoxine/Sodium Chondroitin/Taurine	클로르페니라민/시아노코발라민/피리독신/콘드로이틴설페이트/타우린	외용제/점안제(점안액)			1816
2118	Chlorpheniramine/D-Α-Tocopherol/L-Aspartate/Neostigmine/Pyridoxine/Retinol/Taurine/Tetrahydrozoline	클로르페니라민/D-Α-토코페롤/L-아스파르트산/네오스티그민/피리독신/레티놀/타우린/테트라히드로졸린	외용제/점안제(점안액)			1817
2119	Chlorpheniramine/D-Α-Tocopherol/L-Aspartate/Neostigmine/Pyridoxine/Retinol/Tetrahydrozoline	클로르페니라민/D-Α-토코페롤/L-아스파르트산/네오스티그민/피리독신/레티놀/테트라히드로졸린	외용제/점안제(점안액)			1818
2120	Chlorpheniramine/Dextromethorphan/Diprophylline/Guaiacolsulfonate/Trimetoquinol	클로르페니라민/덱스트로메토르판/디프로필린/구아야콜설폰산/트리메토퀴놀	내복제/경질캡슐제			1819
2121	Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate/Lysozyme/Noscapine	클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산/리소짐/노스카핀	내복제/경질캡슐제			1820
2122	Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate/Noscapine	클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산/노스카핀	내복제/경질캡슐제			1821
2123	Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/경질캡슐제			1822
2124	Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신	내복제/연질캡슐제			1822
2125	Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Lysozyme/Noscapine	클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/리소짐/노스카핀	내복제/경질캡슐제			1823
2126	Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/Methylephedrine/Plantago Herb/Platycodon	클로르페니라민/덱스트로메토르판/구아야콜설폰산/메틸에페드린/차전초/길경	내복제/시럽제, 건조시럽			1824
2127	Chlorpheniramine/Dextromethorphan/Guaifenesin/Noscapine/Trimetoquinol	클로르페니라민/덱스트로메토르판/구아이페네신/노스카핀/트리메토퀴놀	내복제/경질캡슐제			1825
2128	Chlorpheniramine/Dextromethorphan/Guaifenesin/Noscapine/Trimetoquinol	클로르페니라민/덱스트로메토르판/구아이페네신/노스카핀/트리메토퀴놀	내복제/연질캡슐제			1825
2129	Chlorpheniramine/Dextromethorphan/Guaifenesin/Phenylephrine	클로르페니라민/덱스트로메토르판/구아이페네신/페닐레프린	내복제/시럽제, 건조시럽			1826
2130	Chlorpheniramine/Dextromethorphan/Guaifenesin/Trimetoquinol	클로르페니라민/덱스트로메토르판/구아이페네신/트리메토퀴놀	내복제/연질캡슐제			1827
2131	Chlorpheniramine/Dextromethorphan/Methylephedrine	클로르페니라민/덱스트로메토르판/메틸에페드린	내복제/경질캡슐제			1828
2132	Chlorpheniramine/Dihydrocodeine/Dl-Methylephedrine/Guaifenesin	클로르페니라민/디히드로코데인/DL-메틸에페드린/구아이페네신	내복제/시럽제, 건조시럽	147		1829
2133	Chlorpheniramine/Dihydrocodeine/Dl-Methylephedrine/Guaifenesin	클로르페니라민/디히드로코데인/DL-메틸에페드린/구아이페네신	내복제/정제, 저작정	147		1829
2134	Chlorpheniramine/Dipotassium Glycyrrhizinate/Naphazoline	클로르페니라민/글리시리진산디칼륨/나파졸린	외용제/분무제 및 흡입제			1830
2135	Chlorpheniramine/Dipotassium Glycyrrhizinate/Sodium Chondroitin/Sulfamethoxazole	클로르페니라민/글리시리진산디칼륨/콘드로이틴설페이트/설파메톡사졸	외용제/점안제(점안액)			1831
2136	Chlorpheniramine/Dipotassium Glycyrrhizinate/Sulfamethoxazole	클로르페니라민/글리시리진산디칼륨/설파메톡사졸	외용제/점안제(점안액)			1832
2137	Chlorpheniramine/Dipotassium Glycyrrhizinate/Sulfamethoxazole/Taurine	클로르페니라민/글리시리진산디칼륨/설파메톡사졸/타우린	외용제/점안제(점안액)			1833
2138	Chlorpheniramine/Diprophylline/Methoxyphenamine/Noscapine	클로르페니라민/디프로필린/메톡시페나민/노스카핀	내복제/경질캡슐제			1834
2139	Chlorpheniramine/Dl-Camphor/Enoxolone/L-Menthol/Methyl Salicylate/Tocopherol	클로르페니라민/DL-캄파/에녹솔론/L-멘톨/살리실산메틸/토코페롤	외용제/겔제			1835
2140	Chlorpheniramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate/Tocopherol	클로르페니라민/DL-캄파/글리시레틴산/L-멘톨/살리실산메틸/토코페롤	외용제/액제			1836
2141	Chlorpheniramine/Dl-Camphor/L-Menthol/Methyl Salicylate/Thymol/Vanillyl Nonylamide	클로르페니라민/DL-캄파/L-멘톨/살리실산메틸/티몰/노닐산바닐아미드	외용제/액제			1837
2142	Chlorpheniramine/Dl-Methylephedrine/인진호탕	클로르페니라민/DL-메틸에페드린/인진호탕	내복제/정제, 저작정			1838
2143	Chlorpheniramine/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Lysozyme/Tipepidine	클로르페니라민/DL-메틸에페드린/감초/구아이페네신/리소짐/티페피딘	내복제/시럽제, 건조시럽			1839
2144	Chlorpheniramine/Dl-Methylephedrine/Guaiacolsulfonate/Noscapine	클로르페니라민/DL-메틸에페드린/구아야콜설폰산/노스카핀	내복제/시럽제, 건조시럽			1840
2145	Chlorpheniramine/Glycol Salicylate/L-Menthol/Tocopherol	클로르페니라민/살리실산글리콜/L-멘톨/토코페롤	외용제/액제			1841
2146	Chlorpheniramine/Glycol Salicylate/L-Menthol/Vanillyl Nonylamide	클로르페니라민/살리실산글리콜/L-멘톨/노닐산바닐아미드	외용제/로션제			1842
2147	Chlorpheniramine/Lysozyme/Senega/Trimetoquinol	클로르페니라민/리소짐/세네가/트리메토퀴놀	내복제/시럽제, 건조시럽			1843
2148	Chlorpheniramine/Naphazoline/Sodium Chondroitin/Taurine	클로르페니라민/나파졸린/콘드로이틴설페이트/타우린	외용제/점안제(점안액)			1844
2149	Chlorpheniramine/Phenylephrine	클로르페니라민/페닐레프린	내복제/연질캡슐제	148		1845
2150	Chlorpheniramine/Phenylephrine	클로르페니라민/페닐레프린	내복제/시럽제, 건조시럽	148		1845
2151	Chlorpheniramine/Phenylephrine	클로르페니라민/페닐레프린	내복제/정제, 저작정	148		1845
2152	Chlorpheniramine/Pseudoephedrine	클로르페니라민/슈도에페드린	내복제/시럽제, 건조시럽			1846
2153	Chlorpheniramine/Pseudoephedrine	클로르페니라민/슈도에페드린	내복제/정제, 저작정			1846
2154	Chlorpheniramine/Sodium Cromoglycate	클로르페니라민/크로모글리크산나트륨	외용제/점안제(점안액)			1847
2155	Chlorpheniramine/Xylometazoline	클로르페니라민/키실로메타졸린	외용제/분무제 및 흡입제			1848
2156	Chlorpromazine	클로르프로마진	내복제/정제, 저작정	149		1849
2157	Chlorpropamide	Chlorpropamide		150	ONLY_DESC	1850
2158	Chlorthalidone	클로르탈리돈	내복제/정제, 저작정	151		1851
2159	Chlorzoxazone	클로르족사존	내복제/정제, 저작정	152		1852
2160	Cholecalciferol	콜레칼시페롤	내복제/과립제, 세립	153		1853
2161	Cholecalciferol	콜레칼시페롤	내복제/액제	153		1853
2162	Cholecalciferol	콜레칼시페롤	내복제/정제, 저작정	153		1853
2163	Cholecalciferol	콜레칼시페롤	주사제/주사제	153		1853
2164	Cholecalciferol/Choline Bitartrate/Chondroitin Sulfate/Cyanocobalamin/Dibasic Calcium Phosphate/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol	콜레칼시페롤/콜린타르타르산염/콘드로이틴설페이트/시아노코발라민/인산수소칼슘/푸르설티아민/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/Γ-오리자놀	내복제/정제, 저작정			1854
2165	Cholecalciferol/Choline Bitartrate/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol	콜레칼시페롤/콜린타르타르산염/콘드로이틴설페이트/시아노코발라민/푸르설티아민/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/Γ-오리자놀	내복제/정제, 저작정			1855
2166	Cholecalciferol/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol	콜레칼시페롤/콘드로이틴설페이트/시아노코발라민/푸르설티아민/니코틴산아미드/판토텐산/피리독신/리보플라빈/토코페롤/Γ-오리자놀	내복제/연질캡슐제			1856
2167	Cholecalciferol/Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide/Γ-Oryzanol	콜레칼시페롤/콘드로이틴설페이트/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/산화아연/Γ-오리자놀	내복제/정제, 저작정			1857
2168	Cholecalciferol/Chondroitin Sulfate/Oyster Shell/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol	콜레칼시페롤/콘드로이틴설페이트/모려/피리독신/리보플라빈/티아민/토코페롤/Γ-오리자놀	내복제/연질캡슐제			1858
2169	Cholecalciferol/Chondroitin Sulfate/Retinol/Riboflavin/Thiamine	콜레칼시페롤/콘드로이틴설페이트/레티놀/리보플라빈/티아민	내복제/연질캡슐제			1859
2170	Cholecalciferol/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide	콜레칼시페롤/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/티아민/산화아연	내복제/연질캡슐제			1860
2171	Cholecalciferol/Dibasic Calcium Phosphate/Magnesium Oxide	콜레칼시페롤/인산수소칼슘/산화마그네슘	내복제/연질캡슐제			1861
2172	Cholecalciferol/Dl-Α-Tocopherol/Retinol/Γ-Oryzanol	콜레칼시페롤/DL-Α-토코페롤/레티놀/Γ-오리자놀	내복제/연질캡슐제			1862
2173	Cholecalciferol/Fursultiamine/Magnesium Oxide/Ossopan Substance/Oyster Shell/Riboflavin/Selenium Yeast	콜레칼시페롤/푸르설티아민/산화마그네슘/오소판물질/모려/리보플라빈/셀레늄함유효모	내복제/정제, 저작정			1863
2174	Cholecalciferol/Ibandronic Acid	콜레칼시페롤/이반드론산	내복제/정제, 저작정			1864
2175	Cholecalciferol/Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol	콜레칼시페롤/산화마그네슘/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤	내복제/연질캡슐제			1865
2176	Cholecalciferol/Magnesium Oxide/Ossopan Substance/Oyster Shell/Riboflavin/Selenium Yeast/Thiamine/Tocopherol	콜레칼시페롤/산화마그네슘/오소판물질/모려/리보플라빈/셀레늄함유효모/티아민/토코페롤	내복제/정제, 저작정			1866
2177	Cholecalciferol/Magnesium Oxide/Ossopan Substance/Riboflavin/Selenium Yeast/Thiamine/Tocopherol	콜레칼시페롤/산화마그네슘/오소판물질/리보플라빈/셀레늄함유효모/티아민/토코페롤	내복제/정제, 저작정			1867
2178	Cholecalciferol/Magnesium Oxide/Oyster Shell/Zinc Oxide	콜레칼시페롤/산화마그네슘/모려/산화아연	내복제/정제, 저작정			1868
2179	Cholecalciferol/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol	콜레칼시페롤/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤	내복제/정제, 저작정			1869
