id	created	modified	code	is_rep	name_en	name_kr	rep_code	one_liner
13522	2018-10-22 07:13:21.384982+00	2018-10-24 15:29:46.894162+00	Q92.9	f	Trisomy and partial trisomy of autosomes, unspecif	상세불명의 보통염색체의 삼염색체증 및 부분삼염색체증	Q92	
13523	2018-10-22 07:13:21.387376+00	2018-10-24 15:29:47.171936+00	Q93	t	Monosomies and deletions from the autosomes, NEC	달리 분류되지 않은 보통염색체의 단일염색체증 및 결손	Q93	
13524	2018-10-22 07:13:21.389898+00	2018-10-24 15:29:47.461366+00	Q93.0	f	Whole chromosome monosomy, meiotic nondisjunction	모든 염색체의 일염색체증, 감수분열비분리	Q93	
13525	2018-10-22 07:13:21.392503+00	2018-10-24 15:29:47.864098+00	Q93.1	f	Whole chromosome monosomy, mosaicism (mitotic nond	모든 염색체의 일염색체증, 섞임증(유사분열비분리)	Q93	
13526	2018-10-22 07:13:21.394895+00	2018-10-24 15:29:48.172208+00	Q93.2	f	Chromosome replaced with ring or dicentric	고리모양 또는 쌍중심절 염색체로 대치된 경우	Q93	
13527	2018-10-22 07:13:21.397275+00	2018-10-24 15:29:48.478992+00	Q93.3	f	Deletion of short arm of chromosome 4	4번 염색체 단완의 결손	Q93	
13528	2018-10-22 07:13:21.399834+00	2018-10-24 15:29:48.786447+00	Q93.4	f	Deletion of short arm of chromosome 5	5번 염색체 단완의 결손	Q93	
13543	2018-10-22 07:13:21.435304+00	2018-11-19 03:12:13.187218+00	Q96	t	Turner’s syndrome	터너증후군	Q96	
13530	2018-10-22 07:13:21.40451+00	2018-10-24 15:29:49.400156+00	Q93.6	f	Deletions seen only at prometaphase	전중기에만 보이는 결손	Q93	
13531	2018-10-22 07:13:21.406832+00	2018-10-24 15:29:49.708266+00	Q93.7	f	Deletions with other complex rearrangements	기타 복합 재배열을 동반한 결손	Q93	
13532	2018-10-22 07:13:21.409095+00	2018-10-24 15:29:50.015718+00	Q93.8	f	Other deletions from the autosomes	보통염색체의 기타 결손	Q93	
13533	2018-10-22 07:13:21.411583+00	2018-10-24 15:29:50.321899+00	Q93.9	f	deletion from autosomes, unspecified	보통염색체의 상세불명의 결손	Q93	
13534	2018-10-22 07:13:21.413949+00	2018-10-24 15:29:50.614031+00	Q95	t	Balanced rearrangements and structural markers, NE	달리 분류되지 않은 균형된 재배열 및 구조표지자	Q95	
13535	2018-10-22 07:13:21.416163+00	2018-10-24 15:29:50.938271+00	Q95.0	f	Balanced translocation and insertion in normal ind	정상개체에서의 균형전위 및 삽입	Q95	
13536	2018-10-22 07:13:21.418793+00	2018-10-24 15:29:51.227391+00	Q95.1	f	Chromosome inversion in normal individual	정상개체에서의 염색체역전	Q95	
13537	2018-10-22 07:13:21.42133+00	2018-10-24 15:29:51.551041+00	Q95.2	f	Balanced autosomal rearrangement in abnormal indiv	이상개체에서의 균형된 보통염색체 재배열	Q95	
13538	2018-10-22 07:13:21.42359+00	2018-10-24 15:29:51.85772+00	Q95.3	f	Balanced sex/autosomal rearrangement in abnormal i	이상개체에서의 균형된 성/보통염색체 재배열	Q95	
13539	2018-10-22 07:13:21.425989+00	2018-10-24 15:29:52.167596+00	Q95.4	f	Individual with marker heterochromatin	표지자이질염색질을 가진 개체	Q95	
13540	2018-10-22 07:13:21.428426+00	2018-10-24 15:29:52.472323+00	Q95.5	f	Individual with autosomal fragile site	보통염색체 취약부분을 가진 개체	Q95	
13541	2018-10-22 07:13:21.430696+00	2018-10-24 15:29:52.779636+00	Q95.8	f	Other balanced rearrangements and structural marke	기타 균형된 재배열 및 구조표지자	Q95	
13542	2018-10-22 07:13:21.433033+00	2018-10-24 15:29:53.087058+00	Q95.9	f	Balanced rearrangements and structural marker, uns	상세불명의 균형된 재배열 및 구조표지자	Q95	
13544	2018-10-22 07:13:21.437778+00	2018-10-24 15:29:53.701839+00	Q96.0	f	Karyotype 45, X	핵형45, X	Q96	
13498	2018-10-22 07:13:21.324006+00	2018-11-02 05:52:06.893124+00	Q90	t	Down’s syndrome	다운증후군	Q90	
13575	2018-10-22 07:13:23.617361+00	2018-10-22 07:13:23.617416+00	R00-R99	t	Symptoms, signs and abnormal clinical and laboratory findings, NEC, R00-R99	ⅩⅧ. 달리 분류되지 않은 증상, 징후와 임상 및 검사의 이상소견	R00-R99	
13576	2018-10-22 07:13:23.620286+00	2018-10-22 07:13:23.620305+00	R00-R09	t	Symptoms and signs involving the circulatory and respiratory systems	순환계통 및 호흡계통의 증상 및 징후	R00-R09	
13547	2018-10-22 07:13:21.445463+00	2018-10-24 15:29:54.602744+00	Q96.3	f	Mosaicism, 45, X/46, XX or XY	섞임증, 45, X/46, XX 또는 XY	Q96	
13548	2018-10-22 07:13:21.44973+00	2018-10-24 15:29:54.888391+00	Q96.4	f	Mosaicism, 45, X/other cell line(s) with abnormal 	섞임증, 이상성염색체를 가진 45, X/기타 세포열	Q96	
13549	2018-10-22 07:13:21.452221+00	2018-10-24 15:29:55.184797+00	Q96.8	f	Other variants of Turner’s syndrome	터너증후군의 기타 변형	Q96	
13550	2018-10-22 07:13:21.454815+00	2018-10-24 15:29:55.462937+00	Q96.9	f	Turner’s syndrome, unspecified	상세불명의 터너증후군	Q96	
13551	2018-10-22 07:13:21.457339+00	2018-10-24 15:29:55.738543+00	Q97	t	Other sex chromosome abnormalities, female phenoty	달리 분류되지 않은 여성표현형의 기타 성염색체이상	Q97	
13552	2018-10-22 07:13:21.459811+00	2018-10-24 15:29:56.014474+00	Q97.0	f	Karyotype 47, XXX	핵형 47, XXX	Q97	
13553	2018-10-22 07:13:21.462334+00	2018-10-24 15:29:56.466146+00	Q97.1	f	Female with more than three X chromosomes	세 개 이상의 X 염색체를 가진 여성	Q97	
13554	2018-10-22 07:13:21.464909+00	2018-10-24 15:29:56.741476+00	Q97.2	f	Mosaicism, lines with various numbers of X chromos	섞임증, 많은 수의 X염색체를 가진 계열	Q97	
13555	2018-10-22 07:13:21.467323+00	2018-10-24 15:29:57.082776+00	Q97.3	f	Female with 46, XY karyotype	핵형 46, XY를 가진 여성	Q97	
13556	2018-10-22 07:13:21.470107+00	2018-10-24 15:29:57.388175+00	Q97.8	f	Other specified sex chromosome abnormalities, fema	여성표현형의 기타 명시된 성염색체이상	Q97	
13557	2018-10-22 07:13:21.475261+00	2018-10-24 15:29:57.662822+00	Q97.9	f	Sex chromosome abnormality, female phenotype, unsp	여성표현형의 상세불명의 성염색체이상	Q97	
13558	2018-10-22 07:13:21.479042+00	2018-10-24 15:29:57.94273+00	Q98	t	Other sex chromosome abnormalities, male phenotype	달리 분류되지 않은 남성표현형의 기타 성염색체이상	Q98	
13559	2018-10-22 07:13:21.488421+00	2018-10-24 15:29:58.309296+00	Q98.0	f	Klinefelter’s syndrome karyotype 47, XXY	클라인펠터증후군, 핵형 47, XXY	Q98	
13560	2018-10-22 07:13:21.498282+00	2018-10-24 15:29:58.616132+00	Q98.1	f	Klinefelter’s syndrome, male with more than two X 	클라인펠터증후군, 두 개 이상의 X염색체를 가진 남성	Q98	
13561	2018-10-22 07:13:21.500953+00	2018-10-24 15:29:58.924177+00	Q98.2	f	Klinefelter’s syndrome, male with 46,XX karyotype	클라인펠터증후군, 핵형 46, XX를 가진 남성	Q98	
13562	2018-10-22 07:13:21.503433+00	2018-10-24 15:29:59.199093+00	Q98.3	f	Other male with 46, XX karyotype	핵형 46, XX를 가진 기타 남성	Q98	
13563	2018-10-22 07:13:21.506131+00	2018-10-24 15:29:59.475437+00	Q98.4	f	Klinefelter’s syndrome, unspecified	상세불명의 클라인펠터증후군	Q98	
13564	2018-10-22 07:13:21.508979+00	2018-10-24 15:29:59.75633+00	Q98.5	f	Karyotype 47, XYY	핵형 47, XYY	Q98	
13565	2018-10-22 07:13:21.511686+00	2018-10-24 15:30:00.152507+00	Q98.6	f	Male with structurally abnormal sex chromosome	구조적 이상성염색체를 가진 남성	Q98	
13566	2018-10-22 07:13:21.5141+00	2018-10-24 15:30:00.428973+00	Q98.7	f	Male with sex chromosome mosaicism	성염색체섞임증을 가진 남성	Q98	
13567	2018-10-22 07:13:21.516796+00	2018-10-24 15:30:00.767825+00	Q98.8	f	Other specified sex chromosome abnormalities, male	남성표현형의 기타 명시된 성염색체이상	Q98	
13568	2018-10-22 07:13:21.519231+00	2018-10-24 15:30:01.074766+00	Q98.9	f	Sex chromosome abnormality, male  phenotype, unspe	남성표현형의 상세불명의 성염색체이상	Q98	
13569	2018-10-22 07:13:21.521645+00	2018-10-24 15:30:01.355084+00	Q99	t	Other chromosome abnormalities, NEC	달리 분류되지 않은 기타 염색체이상	Q99	
13570	2018-10-22 07:13:21.524039+00	2018-10-24 15:30:01.632728+00	Q99.0	f	Chimera 46, XX/46, XY	키메라 46, XX/46, XY	Q99	
13571	2018-10-22 07:13:21.526432+00	2018-10-24 15:30:01.917984+00	Q99.1	f	46, XX true hermaphrodite	46, XX 진성 반음양체	Q99	
13572	2018-10-22 07:13:21.528887+00	2018-10-24 15:30:02.30314+00	Q99.2	f	Fragile X chromosome	취약X염색체	Q99	
13598	2018-10-22 07:13:23.673483+00	2018-12-03 05:33:43.647353+00	R06.0	f	Dyspnoea	호흡곤란	R06	
13574	2018-10-22 07:13:21.533997+00	2018-10-24 15:30:02.920479+00	Q99.9	f	Chromosome abnormality, unspecified	상세불명의 염색체이상	Q99	
13577	2018-10-22 07:13:23.622739+00	2018-10-24 15:30:03.246111+00	R00	t	Abnormalities of heart beat	심장박동의 이상	R00	
13578	2018-10-22 07:13:23.625252+00	2018-10-24 15:30:03.527574+00	R00.0	f	Tachycardia, unspecified	상세불명의 빈맥	R00	
13579	2018-10-22 07:13:23.627724+00	2018-10-24 15:30:03.80848+00	R00.1	f	Bradycardia, unspecified	상세불명의 서맥	R00	
13581	2018-10-22 07:13:23.6325+00	2018-10-24 15:30:04.454309+00	R00.8	f	Other and unspecified abnormalities of heart beat	기타 및 상세불명의 심장박동이상	R00	
13583	2018-10-22 07:13:23.637443+00	2018-10-24 15:30:05.041265+00	R01.0	f	Benign and innocent cardiac murmurs	양성 및 무해성 심잡음	R01	
13584	2018-10-22 07:13:23.640036+00	2018-10-24 15:30:05.374959+00	R01.1	f	Cardiac murmur, unspecified	상세불명의 심잡음	R01	
13585	2018-10-22 07:13:23.64259+00	2018-10-24 15:30:05.682551+00	R01.2	f	Other cardiac sounds	기타 심음	R01	
13586	2018-10-22 07:13:23.644924+00	2018-10-24 15:30:05.98986+00	R02	t	Gangrene, NEC	달리 분류되지 않은 괴저	R02	
13587	2018-10-22 07:13:23.647346+00	2018-10-24 15:30:06.2967+00	R03	t	Abnormal blood-pressure reading, without diagnosis	진단명 없는 혈압수치이상	R03	
13588	2018-10-22 07:13:23.649686+00	2018-10-24 15:30:06.604333+00	R03.0	f	Elevated blood-pressure reading, without diagnosis	고혈압의 진단 없이 혈압수치 상승	R03	
13589	2018-10-22 07:13:23.652053+00	2018-10-24 15:30:06.911406+00	R03.1	f	Nonspecific low blood-pressure reading	비특이성 낮은 혈압수치	R03	
13590	2018-10-22 07:13:23.654434+00	2018-10-24 15:30:07.217015+00	R04	t	Haemorrhage from respiratory passages	기도출혈	R04	
13582	2018-10-22 07:13:23.635061+00	2018-11-02 08:09:09.972853+00	R01	t	Cardiac murmurs and other cardiac sounds	심잡음 및 기타 심음	R01	
13592	2018-10-22 07:13:23.659399+00	2018-10-24 15:30:07.776661+00	R04.1	f	Haemorrhage from throat	목구멍에서의 출혈	R04	
13591	2018-10-22 07:13:23.65674+00	2018-10-30 08:07:02.008079+00	R04.0	f	Epistaxis	코피	R04	
13594	2018-10-22 07:13:23.664147+00	2018-10-24 15:30:08.356092+00	R04.8	f	Haemorrhage from other sites in respiratory passag	기타 기도부위의 출혈	R04	
13595	2018-10-22 07:13:23.666435+00	2018-10-24 15:30:08.754228+00	R04.9	f	Haemorrhage from respiratory passages, unspecified	상세불명의 기도의 출혈	R04	
13573	2018-10-22 07:13:21.5314+00	2018-11-30 08:29:26.540348+00	Q99.8	f	Other specified chromosome abnormalities	기타 명시된 염색체이상	Q99	
13597	2018-10-22 07:13:23.671083+00	2018-10-24 15:30:09.337435+00	R06	t	Abnormalities of breathing	호흡의 이상	R06	
13580	2018-10-22 07:13:23.630078+00	2018-12-03 05:46:07.283463+00	R00.2	f	Palpitations	두근거림	R00	
13599	2018-10-22 07:13:23.675973+00	2018-10-24 15:30:09.983735+00	R06.1	f	Stridor	그렁거림	R06	
13593	2018-10-22 07:13:23.661785+00	2018-10-30 04:19:14.023257+00	R04.2	f	Haemoptysis	객혈	R04	
13621	2018-10-22 07:13:23.729051+00	2018-10-22 07:13:23.729071+00	R10-R19	t	Symptoms and signs involving the digestive system and abdomen	소화계통 및 복부의 증상 및 징후	R10-R19	
13602	2018-10-22 07:13:23.683205+00	2018-10-24 15:30:10.570231+00	R06.4	f	Hyperventilation	과다환기	R06	
13662	2018-10-22 07:13:23.829085+00	2018-12-06 08:48:01.778146+00	R12	t	Heartburn	속쓰림	R12	
13605	2018-10-22 07:13:23.69036+00	2018-10-24 15:30:11.456765+00	R06.7	f	Sneezing	재채기	R06	
13606	2018-10-22 07:13:23.692791+00	2018-10-24 15:30:11.73985+00	R06.8	f	Other and unspecified abnormalities of breathing	기타 및 상세불명의 호흡이상	R06	
13663	2018-10-22 07:13:23.831378+00	2018-12-03 05:30:51.385153+00	R13	t	Dysphagia	삼킴곤란	R13	
13608	2018-10-22 07:13:23.697587+00	2018-10-24 15:30:12.443557+00	R07.0	f	Pain in throat	목구멍의 통증	R07	
13614	2018-10-22 07:13:23.711976+00	2018-10-24 15:30:14.254144+00	R09.0	f	Asphyxia	질식	R09	
13616	2018-10-22 07:13:23.716721+00	2018-10-24 15:30:14.898404+00	R09.2	f	Respiratory arrest	호흡정지	R09	
13617	2018-10-22 07:13:23.719227+00	2018-10-24 15:30:15.173087+00	R09.3	f	Abnormal sputum	이상가래	R09	
13618	2018-10-22 07:13:23.7216+00	2018-10-24 15:30:15.46427+00	R09.8	f	Other specified symptoms and signs involving the c	순환계통 및 호흡계통의 기타 명시된 증상 및 징후	R09	
13619	2018-10-22 07:13:23.724123+00	2018-10-24 15:30:15.745511+00	R09.80	f	Nasal congestion	코울혈	R09	
13620	2018-10-22 07:13:23.726545+00	2018-10-24 15:30:16.126975+00	R09.88	f	Other specified symptoms and signs involving the c	순환계통 및 호흡계통의 기타 명시된 증상 및 징후	R09	
13622	2018-10-22 07:13:23.731592+00	2018-10-24 15:30:16.434716+00	R10	t	Abdominal and pelvic pain	복부 및 골반 통증	R10	
13623	2018-10-22 07:13:23.734057+00	2018-10-24 15:30:16.732543+00	R10.0	f	Acute abdomen	급성 복증	R10	
13630	2018-10-22 07:13:23.751108+00	2018-10-30 07:45:41.911423+00	R10.3	f	Pain localized to other parts of lower abdomen	기타 하복부에 국한된 통증	R10	
13625	2018-10-22 07:13:23.738979+00	2018-10-24 15:30:17.356146+00	R10.10	f	Right upper quadrant abdominal pain	우상복부통증	R10	
13626	2018-10-22 07:13:23.74145+00	2018-10-24 15:30:17.662915+00	R10.11	f	Left upper quadrant abdominal pain	좌상복부통증	R10	
13627	2018-10-22 07:13:23.743885+00	2018-10-24 15:30:17.971093+00	R10.12	f	Epigastric pain	명치통증	R10	
13628	2018-10-22 07:13:23.746267+00	2018-10-24 15:30:18.278444+00	R10.19	f	Upper abdominal pain, unspecified	상세불명의 상복부통증	R10	
13629	2018-10-22 07:13:23.748762+00	2018-10-24 15:30:18.584425+00	R10.2	f	Pelvic and perineal pain	골반 및 회음부 통증	R10	
13636	2018-10-22 07:13:23.76586+00	2018-10-30 07:46:00.865509+00	R10.40	f	Abdominal tenderness	복부압통	R10	
13631	2018-10-22 07:13:23.753586+00	2018-10-24 15:30:19.173597+00	R10.30	f	Right lower quadrant abdominal pain	우하복부통증	R10	
13632	2018-10-22 07:13:23.75609+00	2018-10-24 15:30:19.452874+00	R10.31	f	Left lower quadrant abdominal pain	좌하복부통증	R10	
13633	2018-10-22 07:13:23.758474+00	2018-10-24 15:30:19.813497+00	R10.32	f	Periumbilical pain	배꼽주위통증	R10	
13634	2018-10-22 07:13:23.760982+00	2018-10-24 15:30:20.124249+00	R10.39	f	Lower abdominal pain, unspecified	상세불명의 하복부통증	R10	
13635	2018-10-22 07:13:23.763434+00	2018-10-24 15:30:20.430945+00	R10.4	f	Other and unspecified abdominal pain	기타 및 상세불명의 복통	R10	
13645	2018-10-22 07:13:23.787868+00	2018-10-30 07:46:41.872992+00	R10.41	f	Rebound abdominal tenderness	복부반동압통	R10	
13637	2018-10-22 07:13:23.768275+00	2018-10-24 15:30:21.044486+00	R10.400	f	Right upper quadrant abdominal tenderness	우상복부압통	R10	
13638	2018-10-22 07:13:23.770714+00	2018-10-24 15:30:21.349411+00	R10.401	f	Left upper quadrant abdominal tenderness	좌상복부압통	R10	
13639	2018-10-22 07:13:23.773055+00	2018-10-24 15:30:21.656739+00	R10.402	f	Right lower quadrant abdominal tenderness	우하복부압통	R10	
13609	2018-10-22 07:13:23.699943+00	2019-02-13 06:06:32.601925+00	R07.1	f	Chest pain on breathing	숨쉴때의 흉통	R07	
13610	2018-10-22 07:13:23.702427+00	2019-02-13 06:06:38.847567+00	R07.2	f	Precordial pain	명치통증	R07	
13611	2018-10-22 07:13:23.704758+00	2019-02-13 06:06:43.92883+00	R07.3	f	Other chest pain	기타 흉통	R07	
13612	2018-10-22 07:13:23.707387+00	2019-02-13 06:06:47.768209+00	R07.4	f	Chest pain, unspecified	상세불명의 흉통	R07	
13657	2018-10-22 07:13:23.817469+00	2019-02-13 06:07:07.567893+00	R11	t	Nausea and vomiting	구역 및 구토	R11	
13640	2018-10-22 07:13:23.77537+00	2018-10-24 15:30:21.964456+00	R10.403	f	Left lower quadrant abdominal tenderness	좌하복부압통	R10	
13641	2018-10-22 07:13:23.777941+00	2018-10-24 15:30:22.271953+00	R10.404	f	Periumbilic abdominal tenderness	배꼽주위압통	R10	
13642	2018-10-22 07:13:23.780301+00	2018-10-24 15:30:22.578664+00	R10.405	f	Epigastric abdominal tenderness	명치압통	R10	
13643	2018-10-22 07:13:23.782827+00	2018-10-24 15:30:22.885288+00	R10.406	f	Generalized abdominal tenderness	전반적 복부압통	R10	
13644	2018-10-22 07:13:23.785455+00	2018-10-24 15:30:23.165677+00	R10.409	f	Abdominal tenderness, unspecified site	상세불명 부위의 복부압통	R10	
13615	2018-10-22 07:13:23.714412+00	2018-11-05 09:41:21.896014+00	R09.1	f	Pleurisy	흉막염	R09	
13646	2018-10-22 07:13:23.790288+00	2018-10-24 15:30:23.807653+00	R10.410	f	Right upper quadrant rebound abdominal tenderness	우상복부반동압통	R10	
13647	2018-10-22 07:13:23.792622+00	2018-10-24 15:30:24.09116+00	R10.411	f	Left upper quadrant rebound abdominal tenderness	좌상복부반동압통	R10	
13648	2018-10-22 07:13:23.795049+00	2018-10-24 15:30:24.374807+00	R10.412	f	Right lower quadrant rebound abdominal tenderness	우하복부반동압통	R10	
13649	2018-10-22 07:13:23.797443+00	2018-10-24 15:30:24.7293+00	R10.413	f	Left lower quadrant rebound abdominal tenderness	좌하복부반동압통	R10	
13650	2018-10-22 07:13:23.799923+00	2018-10-24 15:30:25.036579+00	R10.414	f	Periumbilic rebound abdominal tenderness	배꼽주위반동압통	R10	
13651	2018-10-22 07:13:23.802373+00	2018-10-24 15:30:25.343182+00	R10.415	f	Epigastric rebound abdominal tenderness	명치반동압통	R10	
13652	2018-10-22 07:13:23.804988+00	2018-10-24 15:30:25.650952+00	R10.416	f	Generalized rebound abdominal tenderness	전반적 복부반동압통	R10	
13653	2018-10-22 07:13:23.807541+00	2018-10-24 15:30:25.958346+00	R10.419	f	Rebound abdominal tenderness, unspecified site	상세불명 부위의 복부반동압통	R10	
13654	2018-10-22 07:13:23.810223+00	2018-10-24 15:30:26.265541+00	R10.42	f	Colic	급통증	R10	
13655	2018-10-22 07:13:23.812651+00	2018-10-24 15:30:26.573726+00	R10.43	f	Generalized abdominal pain	전반적 복통	R10	
13656	2018-10-22 07:13:23.814978+00	2018-10-24 15:30:26.879894+00	R10.49	f	Unspecified abdominal pain	상세불명의 복통	R10	
13603	2018-10-22 07:13:23.685661+00	2018-12-03 08:25:40.616659+00	R06.5	f	Mouth breathing	입호흡	R06	
13604	2018-10-22 07:13:23.688037+00	2018-12-03 05:46:53.758424+00	R06.6	f	Hiccough	딸꾹질	R06	
13624	2018-10-22 07:13:23.736521+00	2018-10-30 07:45:25.785052+00	R10.1	f	Pain localized to upper abdomen	상복부에 국한된 통증	R10	
13681	2018-10-22 07:13:23.875768+00	2018-10-22 07:13:23.875788+00	R20-R23	t	Symptoms and signs involving the skin and subcutaneous tissue	피부 및 피하조직의 증상 및 징후	R20-R23	
13704	2018-10-22 07:13:23.93184+00	2018-10-22 07:13:23.931859+00	R25-R29	t	Symptoms and signs involving the nervous and musculoskeletal systems	신경계통 및 근골격계통의 증상 및 징후	R25-R29	
